20331.6981134259	5.25	31.82200	-115.77500	1988-08-31	16:45:17.22
20425.4850231481	5.02	34.15100	-118.13000	1988-12-03	11:38:26.45
20438.2451967593	5.03	33.97900	-116.68100	1988-12-16	05:53:05.00
20877.9886111111	5.51	34.14400	-117.69700	1990-02-28	23:43:36.75
21362.6138194444	5.80	34.27000	-117.99300	1991-06-28	14:43:54.66
21520.74625	5.32	31.75900	-115.82200	1991-12-03	17:54:36.38
21662.2016550926	6.10	33.96000	-116.31700	1992-04-23	04:50:23.23
21728.4983101852	7.30	34.20000	-116.43700	1992-06-28	11:57:34.13
21728.5005208333	5.77	34.13100	-116.40800	1992-06-28	12:00:45.00
21728.5008796296	5.70	34.12000	-116.32300	1992-06-28	12:01:16.19
21728.5015740741	5.00	34.06050	-116.47267	1992-06-28	12:02:16.96
21728.5017476852	5.00	34.10317	-116.42467	1992-06-28	12:02:31.08
21728.525462963	5.49	34.11500	-116.42633	1992-06-28	12:36:40.77
21728.5283912037	5.41	34.34117	-116.51067	1992-06-28	12:40:53.57
21728.6134375	5.53	34.16200	-116.85200	1992-06-28	14:43:21.85
21728.6288194444	6.30	34.20300	-116.82700	1992-06-28	15:05:30.73
21728.7124652778	5.26	34.25500	-116.91200	1992-06-28	17:05:57.56
21729.4266550926	5.40	36.69800	-116.28900	1992-06-29	10:14:23.18
21729.5893171296	5.69	34.10500	-116.40300	1992-06-29	14:08:37.73
21729.5928009259	5.08	34.10450	-116.39000	1992-06-29	14:13:38.77
21731.3197800926	5.34	34.33000	-116.46400	1992-07-01	07:40:29.90
21735.8878125	5.42	34.58300	-116.32200	1992-07-05	21:18:27.60
21741.7599074074	5.67	35.21000	-118.06700	1992-07-11	18:14:16.16
21778.8624074074	5.23	34.19500	-116.86300	1992-08-17	20:41:52.12
21807.366099537	5.26	34.06400	-116.36100	1992-09-15	08:47:11.29
21880.6673263889	5.29	34.34000	-116.90000	1992-11-27	16:00:57.49
21887.0895486111	5.26	34.36900	-116.89800	1992-12-04	02:08:57.50
22051.9728009259	6.10	37.16500	-117.77400	1993-05-17	23:20:50.25
22062.1997685185	5.19	35.14900	-119.10400	1993-05-28	04:47:40.60
22147.0740509259	5.00	34.02900	-116.32100	1993-08-21	01:46:38.40
22296.5214699074	6.70	34.21300	-118.53700	1994-01-17	12:30:55.39
22296.5221990741	5.89	34.27500	-118.49300	1994-01-17	12:31:58.12
